0.001578 9.852257
0.016119 9.868235
0.021066 9.869920
0.058988 9.897483
0.060244 9.900775
0.067859 9.905245
0.090915 9.914949
0.101221 9.924549
0.112068 9.930377
0.113235 9.933487
0.117624 9.938287
0.118990 9.935950
0.125001 9.938113
0.144180 9.944806
0.173785 9.955402
0.176378 9.956399
0.222057 9.970626
0.233385 9.974060
0.239030 9.970188
0.257863 9.986216
0.264852 9.987869
0.300800 10.013989
0.340928 10.047662
0.373047 10.074795
0.374354 10.070346
0.389988 10.087791
0.395638 10.090363
0.431669 10.104527
0.432991 10.104520
0.440615 10.097836
0.452975 10.090644
0.490424 9.997692
0.491729 9.993612
0.497575 9.962150
0.566904 9.624292
0.588335 9.540717
0.589651 9.534174
0.594763 9.519843
0.637661 9.479888
0.644502 9.484689
0.647029 9.491785
0.648325 9.486619
0.693251 9.545891
0.737233 9.607386
0.751344 9.624915
0.801083 9.686431
0.843713 9.728253
0.877786 9.757467
0.893834 9.773410
0.902395 9.780377
0.903710 9.777071
0.955472 9.820618
0.961080 9.826642
0.962439 9.829984
0.968422 9.831685
0.973906 9.835337
1.001578 9.852257
1.016119 9.868235
1.021066 9.869920
1.058988 9.897483
1.060244 9.900775
1.067859 9.905245
1.090915 9.914949
1.101221 9.924549
1.112068 9.930377
1.113235 9.933487
1.117624 9.938287
1.118990 9.935950
1.125001 9.938113
1.144180 9.944806
1.173785 9.955402
1.176378 9.956399
