0.008900 16.113195
0.022853 16.133636
0.024063 16.138157
0.033245 16.114306
0.039532 16.152871
0.062254 16.171387
0.085178 16.188955
0.095558 16.174434
0.125586 16.200646
0.136383 16.232923
0.147593 16.252977
0.178219 16.271726
0.187881 16.233245
0.188803 16.272285
0.198073 16.269402
0.200954 16.283172
0.220773 16.232045
0.230629 16.278898
0.234255 16.238780
0.275084 16.282948
0.326531 16.261701
0.327450 16.303536
0.336970 16.293564
0.345575 16.280698
0.347015 16.304543
0.354185 16.262397
0.359476 16.249582
0.388880 16.284674
0.389785 16.287485
0.393842 16.299089
0.415353 16.308190
0.418121 16.311656
0.428732 16.345897
0.477669 16.387373
0.484264 16.372450
0.522266 16.311609
0.554043 16.090141
0.564345 16.004494
0.616414 15.557710
0.698750 15.519534
0.781917 15.848332
0.795436 15.871548
0.804549 15.885125
0.823053 15.895308
0.828325 15.921074
0.850978 15.957768
0.857732 15.952905
0.858568 15.892228
0.885426 15.982870
0.933434 16.028278
0.946539 16.036119
0.954468 16.015816
0.961745 16.080840
0.974172 16.076926
0.989666 16.120312
0.992170 16.097909
1.008900 16.113195
1.022853 16.133636
1.024063 16.138157
1.033245 16.114306
1.039532 16.152871
1.062254 16.171387
1.085178 16.188955
1.095558 16.174434
1.125586 16.200646
1.136383 16.232923
1.147593 16.252977
1.178219 16.271726
1.187881 16.233245
1.188803 16.272285
1.198073 16.269402
