0.029434 19.495648
0.062625 19.449174
0.121193 19.423236
0.127930 19.640771
0.135435 19.511783
0.235311 19.603957
0.281279 19.524946
0.306985 19.556779
0.351457 19.592798
0.455244 19.502347
0.491280 19.646319
0.589955 18.958625
0.595065 18.692392
0.662315 18.913364
0.732077 18.699360
0.739264 18.711318
0.817154 19.043353
0.824191 18.977596
0.843293 19.083994
0.847806 19.207353
0.871954 19.049906
0.897528 19.267773
0.956976 19.122821
0.983115 19.339233
0.987630 19.526048
0.988108 19.495512
0.995613 19.349748
1.029434 19.495648
1.062625 19.449174
1.121193 19.423236
1.127930 19.640771
1.135435 19.511783
