0.018445 16.134704
0.047509 16.226991
0.091441 16.193350
0.104100 16.275373
0.106999 16.241221
0.111349 16.267022
0.113822 16.241212
0.120090 16.240781
0.122737 16.296395
0.144915 16.250483
0.218333 16.337827
0.238753 16.347431
0.254300 16.309412
0.273833 16.369595
0.284352 16.307760
0.357062 16.354426
0.367874 16.389364
0.376723 16.297552
0.386055 16.353773
0.401546 16.381641
0.408459 16.358165
0.424006 16.422049
0.431838 16.358904
0.454019 16.397075
0.461736 16.386877
0.517779 16.289025
0.537607 16.149980
0.546432 16.020755
0.548936 16.141817
0.570388 15.977772
0.571318 15.873625
0.631469 15.452448
0.648048 15.691234
0.665099 15.519137
0.677842 15.526732
0.680649 15.661992
0.687487 15.651813
0.718647 15.619458
0.727296 15.732145
0.760944 15.789016
0.812405 15.849791
0.817753 15.896461
0.827954 15.798932
0.847571 15.928697
0.848742 15.899531
0.858028 15.954292
0.877777 15.914569
0.880348 15.996169
0.897031 16.033016
0.941618 16.120673
0.950384 16.114881
0.974409 16.138139
0.975271 16.104052
0.997660 16.124693
1.018445 16.134704
1.047509 16.226991
1.091441 16.193350
1.104100 16.275373
1.106999 16.241221
1.111349 16.267022
1.113822 16.241212
1.120090 16.240781
1.122737 16.296395
1.144915 16.250483
