4860671839583430912 -1.810000 -1.774685
4870497075488741888 -2.490000 -2.581239
1760981190300823808 -0.430000 -0.490943
6309626679485732608 -2.100000 -2.035289
6796320308904070016 -1.490000 -1.423635
4709830423483623808 -1.900000 -1.874097
2373827054405627904 -1.530000 -1.499743
5014374081858244608 -1.860000 -1.878101
6526559499016401408 -1.570000 -1.665563
2608819623000543744 -2.310000 -1.897749
5026371849661393664 -1.560000 -1.861111
2381771781829913984 -1.740000 -1.534877
5017575447402248448 -1.640000 -1.753979
3462535705561799552 -1.550000 -1.881116
2976126948438805760 -1.660000 -1.735315
5151789464548893184 -1.500000 -1.756273
3546458301374134528 -0.540000 -0.611246
6589892159047076096 -2.370000 -2.679988
1793460115244988800 -0.030000 -0.111873
2558296724402139392 -1.630000 -1.561645
5773390391856998656 -1.760000 -1.788969
2336550174250087936 -1.450000 -1.548846
3464231977125588736 -1.960000 -2.087753
6836508627130440064 -2.440000 -2.204804
3604450388616968576 -1.770000 -1.728098
3465394126556301056 -3.060000 -2.369507
4352084489819078784 0.110000 -0.150304
5510293236607430656 -0.730000 -0.598201
3479598373678136832 -1.470000 -1.419214
6378877082899249664 -0.160000 -0.314443
3460867849501581824 -1.630000 -1.679705
630421935431871232 -1.580000 -1.402653
3486473757325180032 -2.540000 -2.325231
6492356127518044800 -1.530000 -1.982936
5412243359495900928 -1.840000 -1.817594
5918501428232052992 -1.150000 -1.211075
2438710609949867776 -0.940000 -0.517061
4055098870077726976 -1.300000 -1.327932
6565527904791301504 -0.470000 -0.612612
5947570591534602240 -1.400000 -1.226749
5058670209887423616 -1.420000 -1.794189
6625215584995450624 -1.610000 -1.481889
5398731873409720448 -1.620000 -1.832179
6529664829085975808 -1.870000 -1.770079
6897755139944897024 -1.420000 -2.158746
4224859720193721856 -0.420000 -0.457610
