,time,fase,mag,flux,flux_error
0,1713.3490336487178,0.7140000000001434,16.260806092834656,5896.907422360934,15.046389888215803
1,1713.4230480086467,0.8742456361765294,16.117693349229615,6727.743218223179,9.59928672690453
2,1746.7356120699342,0.9979933223539774,15.40143432409587,13012.867783487867,31.764992828697814
3,1746.8096255240537,0.15823699739731012,15.816844026279961,8875.83328577364,13.832940183739808
4,1878.587803812503,0.46608853156362784,16.2275475218122,6080.338226123833,14.537027172562558
5,1909.9930648051106,0.46040790254295416,16.223034643040222,6105.663839574387,18.61673927933213
6,1928.7439331491403,0.057189791005555435,15.563869535348044,11204.66645168845,20.157623552863388
7,1928.8179348484016,0.21740801605875504,15.908333871419412,8158.554110030498,23.180291000086136
8,2070.86681541548,0.7619609443552235,16.306605530434844,5653.33257113596,14.847218293296631
9,2105.775325612217,0.34103005767133254,16.080492608941604,6962.251433196294,28.765424585263744
10,2105.8494229805506,0.501455412143514,16.25273928293928,5940.883467827314,22.744756096268098
11,2120.2816159977524,0.7480399084870442,16.283587764195758,5774.463507968764,14.718631948688657
12,2120.3555997716376,0.9082193239997878,15.823255022084778,8823.578178841803,27.589394305684166
13,2120.5317995512632,0.28970267138493,16.000623288950564,7493.719472505607,19.884092181609105
14,2254.0613324474602,0.3893445224368861,16.135265829319927,6619.7321176812,17.068899933238196
15,2254.1353320217213,0.5495581467339434,16.27373670203129,5827.094563855337,17.244798861358976
16,2291.0322562644487,0.4336658240229099,16.180586657031512,6349.098781167119,19.723209017000816
17,2291.2823844929117,0.975208804793283,15.287986781378835,14446.147148464943,42.699843110848164
18,2301.5366055429918,0.17622732662243834,15.810409376359408,8928.59237695293,17.678780179066383
19,2301.6106073996557,0.33644589246205214,16.060618542771152,7090.86683863167,30.053702813128716
20,2397.607117932585,0.1747885577872239,15.80644714019154,8961.235501534526,27.368608856139367
21,2397.681130700798,0.3350307478006016,16.049184648147303,7165.935380617574,24.229857431922078
22,2397.857300830907,0.7164499021614574,16.286194923771717,5760.614023506974,20.07348420921641
23,2409.363570244113,0.6282300473476425,16.26064802423423,5897.765995331128,10.479805651636774
24,2446.8427792333578,0.7730199723937403,16.29714976898602,5702.7829071218775,27.188369104876152
25,2581.379733281375,0.05379050612327774,15.479754530872711,12107.233951087695,23.792823921417316
26,2581.4537342035937,0.2140070488312631,15.860990225980165,8522.179089105777,20.609879730808863
27,2596.264343166076,0.27988531396454164,15.967990329786767,7722.370157847547,16.311712701701875
28,2629.6661554827647,0.5968609558813114,16.264503241487027,5876.861424367753,15.449681694593346
29,2629.740126877664,0.7570135701289473,16.287321459834143,5754.640036572575,11.029143179486596
