,time,fase,mag,flux,flux_error
0,1709.3439378406622,0.05199999999999916,14.559952705559716,28246.566482133316,53.74001829731993
1,1741.7262766705348,0.8916666544516687,15.469236300270744,12225.094550901427,15.303960682878985
2,1741.8002893971077,0.06500498374781216,14.576100589524382,27829.570960786867,34.67985161039199
3,1879.5252576963978,0.6178551866979092,15.315860520773217,14079.996229730392,40.92070692480696
4,1879.5992644872656,0.7911796145307335,15.437098257713622,12592.36906389643,19.584183780853586
5,1915.323895560113,0.4585183497627554,15.25189053078698,14934.494748886078,27.187313305436188
6,1915.5000109107395,0.8709817469998029,15.521633309714321,11649.128151278795,25.51900441826111
7,1915.5740533076266,0.044389564381788205,14.535855379224685,28880.4925088679,91.34021760976638
8,1927.504604954796,0.9858259343315012,14.385498324996504,33170.14857633663,69.5188259387789
9,1927.5785915646477,0.15910309808214151,14.818300129425754,22265.204842810694,26.815657841411127
10,1927.7547355907004,0.5716336533700996,15.294044280694594,14365.774153580489,22.86196495319336
11,1927.8287376818996,0.7449470745459621,15.361986163862433,13494.359666811799,28.163720929420023
12,2020.376814357602,0.49319745481341215,15.286861001692474,14461.133858260146,23.818900937338583
13,2020.5529856622377,0.9057918967358773,15.396299866716227,13074.551501989945,26.048421802049997
14,2020.626998183175,0.07912974443195253,14.607886263330778,27026.651493995832,47.25312614277631
15,2020.8031402542804,0.49165572121967216,15.281739347841143,14529.511321198475,32.54653486673221
16,2021.0533215998266,0.07758220259802329,14.618914561697272,26753.519461753873,62.04120736423733
17,2021.1273614667894,0.25098409487929985,14.979512543154861,19192.949895978447,26.48106545166269
18,2021.3035298880386,0.6635717838902337,15.353505816889193,13600.1726007329,41.3321428132885
19,2021.3775413213323,0.8369070843173176,15.508453892176508,11791.395051803383,27.20946174984467
20,2021.5537090806426,0.24949322306270005,14.979387967348075,19195.152193720078,26.841528293583405
21,2021.8038313142222,0.8352812637967872,15.501152271759869,11870.959904732217,16.6223923548646
22,2022.0540652256811,0.4213308549146859,15.23079571450587,15227.494840411857,28.40170784906357
23,2022.3042426957177,0.007248259821835745,14.408103981962444,32486.666794703207,45.821409982012504
24,2022.554419963455,0.5931651909430684,15.309422900317989,14163.728284158202,13.623387836739667
25,2022.8045972857478,0.1790822498333,14.850173524263653,21621.07768029003,30.63495760194391
26,2023.0547749052312,0.7650000047459571,15.40662417586826,12950.81431028925,28.187874629288814
27,2023.304953063016,0.3509190203645858,15.134708962726624,16636.545868167304,32.02235712166571
28,2023.5551319337992,0.9368397058303799,14.97757915914767,19227.15746922718,36.378594181766054
29,2023.6291433551041,0.11017497817977073,14.693359369100172,24980.60769942863,26.531222474387768
30,2023.8053117846707,0.5227626866699211,15.29387065935435,14368.071584934,22.172352999602737
31,2023.879316483827,0.6960822156999029,15.355516352116414,13575.011493883767,25.41956504342631
32,2024.055464722776,0.10862263762044222,14.698897045966213,24853.521256329586,38.12733660376208
33,2024.1295049783005,0.2820254399161968,15.030250888728636,18316.664527977173,35.876457453734595
34,2024.3056753530136,0.6946177039533268,15.351780399788385,13621.802740577605,24.93379480228656
35,2024.37965982055,0.86788985038595,15.519646243625496,11670.46738836281,24.849125458702677
36,2024.5558595202751,0.2805507938088567,15.024910771797533,18406.975662743695,24.36502275965046
37,2024.6298726410034,0.45389004621983986,15.265557671539167,14747.679070725846,24.50580536361008
38,2066.787803593436,0.18806261699216975,14.866174040319088,21304.78376747008,34.76030924432223
39,2105.0875188620357,0.8862667581797723,15.497725628370985,11908.484493091708,24.967632489245947
40,2114.342914060275,0.5624677971899246,15.30389001849243,14236.090475050672,19.9398838179305
41,2114.519054694934,0.9749904098099478,14.418122507979072,32188.278007047844,62.11221495197016
42,2114.593095162575,0.14839370888455505,14.784876807315174,22961.276262388765,20.39625185762511
43,2207.0971937503873,0.7936470961551549,15.445127773324652,12499.58624624636,20.32096836310487
44,2207.1711946564346,0.9669577416968878,14.505332154740064,29703.928095939686,47.23382890664646
45,2221.1003463468705,0.589129553679868,15.320657736549652,14017.922422682448,31.416866243229595
46,2221.1743753596975,0.762506025498169,15.401475842150925,13012.370186899492,31.264338128191454
47,2255.072732097532,0.15269734668413548,14.78991070181421,22855.065280612485,23.687428672118735
48,2255.1467527663776,0.32605427683938615,15.100258608607234,17172.886650727163,15.575380724937505
49,2390.9195354778,0.3068720206963462,15.062795650498504,17775.77263218916,19.249742683060266
50,2391.095678666598,0.7194006151280519,15.384406630537502,13218.558415409974,234.20274887000804
51,2391.1697185918615,0.8928026439502901,15.477353366136704,12134.039388135303,10.322589533080416
52,2408.8519833660803,0.3047918525685418,15.060166415899229,17818.87086456185,34.900201006900986
53,2408.9259687093913,0.4780660500716749,15.283072673224721,14511.679479620294,36.8586691254119
54,2442.6613661718984,0.48660559545442084,15.288773159343014,14435.687868609459,28.087715944216374
55,2580.640524784021,0.6347713095321978,15.356050185814736,13568.338586319876,16.05065208912999
56,2580.714553670774,0.8081474860841809,15.468439675936835,12234.06761581786,18.957933422172314
57,2600.945619964654,0.1894478872941363,14.864230165050518,21342.961491838916,25.84917428373294
58,2601.0196199418765,0.36275635752190283,15.149172121228377,16416.39897198189,34.3012753314051
59,2630.677625603607,0.822015456698864,15.485297825980672,12045.577229756798,23.94813427892643
60,2630.751585329186,0.9952296572932937,14.38570874358501,33163.72073546433,81.31204175001167
