,time,fase,mag,flux,flux_error
0,1707.3587952277119,0.8619999999998282,16.06046316852475,7091.881649524446,29.833694720823257
1,1707.5349565860781,0.14419556551025048,15.675711545171158,10107.927744616654,32.369248253976274
2,1707.6089646252385,0.2627501716785554,15.788551972179608,9110.159024140752,42.90886045057581
3,1707.7851324704977,0.5449561286417199,15.985427964075626,7599.334498521326,32.44023851032657
4,1747.9974899372737,0.9617445837571381,15.437054738249971,12592.873812774187,18.931503219726995
5,1748.1736565472338,0.24394856187581127,15.757043476763522,9378.413046123296,80.7647817225672
6,1776.6679536054237,0.8893974090656513,15.86574028017047,8484.976322622997,12.468815937246175
7,1776.7419654001944,0.007958031403433097,15.505435296459176,11824.223449087385,18.41104018780906
8,1803.7334555177433,0.24603753039895082,15.780005392453704,9182.154370179354,13.648869971422483
9,1842.6156124526196,0.5319574748318416,15.98970679152978,7569.444869108193,19.285709924139347
10,1842.689621709271,0.6505140313174991,16.004497995240623,7467.0240260607925,27.66850261343913
11,1854.6200547050341,0.7620565242181954,16.074397459196838,7001.44631537494,12.082764873865605
12,1898.8024150368333,0.5384530906882219,16.017954667710327,7375.048484020323,14.55152563063828
13,1898.8764196710574,0.6570022424372155,16.02009746031584,7360.507553116852,16.436185046702224
14,1911.3801084511351,0.6868519153975399,16.013134920861788,7407.860211344231,19.26743207480585
15,1911.5562526069211,0.969019923832434,15.475112688471743,12159.106752754642,23.197498320056706
16,1951.5841892957312,0.09038192326761418,15.59630638509347,10874.872973673375,15.545294608003253
17,2009.9913836457886,0.6537569582430933,16.03329210094187,7271.598752175055,28.178323859981838
18,2010.0653871585878,0.7723043135644048,16.084432132597932,6937.035129316863,24.63581723805263
19,2062.2280627526584,0.3324895569255659,15.866838391685993,8476.398972129877,15.747825487310024
20,2062.3020419209215,0.45099791436337,15.981766576517975,7625.00470877917,24.562640883624645
21,2062.4782274667723,0.7332322261740956,16.04773994490485,7175.4768703609025,15.070120524333388
22,2062.552233778099,0.8517840644991566,16.10322957384233,6817.9673522665735,19.575618423380668
23,2079.236538501972,0.5786261504522372,16.0079917117654,7443.035015432707,14.150259284621507
24,2079.310546443,0.6971805994206761,16.016188794451292,7387.053239328191,22.419269385794184
25,2079.4867076364994,0.9793759008283587,15.510462037824398,11769.60619166794,19.873968511510384
