,time,fase,mag,flux,flux_error
0,1707.197872441667,0.11199999999993437,17.897060848883353,1306.539088401296,6.295667675207211
1,1707.3740639450955,0.3834370960601974,18.2228304876248,967.8644798838202,9.221855222028092
2,1819.360911789689,0.9081286071347847,17.862850442035672,1348.3622031184395,9.258116308242982
3,1842.8553259116889,0.10315174285514672,17.872953647939696,1335.8733551216706,7.1891583368213405
4,1869.5184972901775,0.17989874768431946,18.00514026910742,1182.7436884652727,6.77036273677135
5,1869.5924972698026,0.2939016319726875,18.115062766570162,1068.8620069221715,13.465889629899605
6,2011.8253939313288,0.4150492627123299,18.23087414368117,960.7205696992221,8.257758444250772
7,2011.8994287677979,0.5291058467553853,18.294886563168276,905.7161703421491,10.675544487590562
8,2039.3201265045923,0.7728827644148168,18.459110632897335,778.5786558060987,10.949027207444669
9,2039.394140754658,0.8869076334578949,18.125952198697025,1058.1953952035567,10.144273487068173
10,2065.3925800453,0.9395817172201077,17.767197027443927,1472.5428314403914,7.9549937795569665
11,2194.3341651030983,0.5844012938576952,18.2897004201485,910.0527760023505,5.262685637684508
12,2194.4081649206705,0.698403928490734,18.354440259229207,857.3746589883154,6.591616378599
13,2222.3932005685488,0.8115885122437021,18.46637111971015,773.3895488002509,6.293422227155833
14,2244.564244601675,0.9678542337476301,17.596570814504666,1723.1314973057144,6.32654116911494
15,2244.63824569266,0.08185883017449669,17.833944322329934,1384.7424881313852,7.21740518184212
16,2387.6981550236133,0.47708559087300273,18.262493433851564,933.1455155121927,4.969940006634529
17,2420.11215026565,0.41343648749170825,18.22433230341715,966.5266325111133,8.894902287019168
18,2440.441125740597,0.7318483372337141,18.392206571967133,828.0644078256898,6.511490709393066
19,2569.705586803193,0.8740842104830335,18.206096802871144,982.8970365697119,95.22905536069212
20,2601.9141729385738,0.49398595756747454,18.272219909229996,924.8233432283934,6.4032781775634575
21,2601.9881731002324,0.60798912229302,18.316812842724698,887.6088213270136,8.492519823071348
22,2618.7395354151513,0.41480189893422903,18.225896505805096,965.1351759686906,8.64360763554626
