# id  Nep  period  totamp  A1  A2  A3  A1_e  A2_e  A3_e  phi1  phi2  phi3  phi1_e  phi2_e  phi3_e  phi21  phi21_e  phi31  phi31_e  meanmag  meanmag_e  cost  aper  phcov  phcov2  snr  ZPErr  Npt  order  minmax
5032510629236996608   39 0.624700 0.929 0.330 0.160 0.097 0.015 0.016 0.017 -0.094 2.270 -1.213 0.036 0.083 0.139 8.7408 0.1070 5.351 0.168 16.315 0.010 0.0659 1 0.912 0.902 122.4 0.0000   39  6 0.822
4473628559603349888   38 0.380686 1.179 0.388 0.214 0.140 0.002 0.002 0.002 0.041 2.468 -1.057 0.005 0.011 0.014 8.6694 0.0134 5.104 0.018 12.391 0.002 0.0047 1 0.905 0.921 1215.2 0.0000   38  6 1.165
3698725337376560512   33 0.475585 0.898 0.309 0.173 0.096 0.016 0.016 0.016 -0.076 2.255 -1.578 0.060 0.108 0.187 8.6907 0.1585 4.934 0.283 10.559 0.014 0.2100 1 0.884 0.898 99.6 0.0000   33  4 0.985
4784552718312266624   36 0.440380 0.902 0.308 0.166 0.094 0.003 0.002 0.003 0.024 2.559 -0.782 0.007 0.022 0.040 8.7952 0.0233 5.430 0.042 11.378 0.002 0.0011 1 0.857 0.844 777.9 0.0000   36  4 0.882
1786827307055763968   40 0.547240 0.861 0.252 0.119 0.111 0.018 0.009 0.008 -0.140 2.303 -1.286 0.015 0.111 0.108 8.8656 0.1197 5.417 0.130 12.818 0.009 0.0968 1 0.803 0.870 462.5 0.0000   40  6 0.857
5461994302138361728   53 0.574343 0.818 0.276 0.128 0.100 0.002 0.002 0.002 -0.009 2.314 -1.298 0.007 0.013 0.019 8.6162 0.0161 5.014 0.021 10.767 0.001 0.0041 1 0.920 0.907 936.3 0.0000   53  5 0.804
4860671839583430912   59 0.605346 0.586 0.213 0.098 0.070 0.001 0.001 0.001 0.004 2.536 -0.878 0.006 0.013 0.022 8.8106 0.0159 5.393 0.025 11.005 0.001 0.0015 1 0.937 0.945 844.0 0.0000   59  6 0.579
4870497075488741888   55 0.702221 0.436 0.183 0.068 0.045 0.003 0.002 0.003 -0.001 2.330 -1.336 0.016 0.040 0.065 8.6147 0.0489 4.949 0.086 15.085 0.002 0.0035 1 0.925 0.929 293.5 0.0000   55  6 0.477
1760981190300823808   56 0.472619 0.624 0.226 0.114 0.065 0.001 0.001 0.001 0.000 2.720 -0.625 0.003 0.006 0.013 9.0033 0.0084 5.658 0.017 9.833 0.001 0.0001 1 0.931 0.922 2191.1 0.0000   56  6 0.625
3626569264033312896   51 0.553454 0.820 0.305 0.137 0.099 0.016 0.013 0.014 -0.135 1.847 -1.715 0.043 0.122 0.184 8.3995 0.1444 4.973 0.193 11.865 0.008 0.1180 1 0.897 0.924 105.9 0.0000   51  5 0.920
6309626679485732608   22 0.770591 0.362 0.131 0.067 0.040 0.028 0.019 0.021 0.108 2.608 0.070 0.076 0.438 0.675 8.6740 0.5636 6.028 0.540 14.957 0.012 0.0002 1 0.769 0.755 261.5 0.0000   22  5 0.359
6796320308904070016   30 0.544405 0.866 0.310 0.158 0.087 0.031 0.032 0.031 0.463 3.119 0.075 0.084 0.186 0.480 8.4757 0.2757 4.969 0.532 12.002 0.018 0.2545 1 0.864 0.838 57.8 0.0000   30  4 0.934
4709830423483623808   43 0.642239 1.054 0.352 0.195 0.120 0.003 0.003 0.003 0.011 2.596 -0.906 0.006 0.014 0.026 8.8570 0.0189 5.344 0.036 11.375 0.002 0.0057 1 0.918 0.885 797.4 0.0000   43  6 1.046
2373827054405627904   28 0.573707 0.834 0.280 0.136 0.100 0.012 0.010 0.010 0.185 2.460 -0.471 0.073 0.149 0.170 8.3738 0.2739 5.257 0.141 11.349 0.011 0.0642 1 0.830 0.858 156.7 0.0000   28  5 0.825
5014374081858244608   48 0.592708 0.542 0.205 0.083 0.060 0.003 0.003 0.003 0.001 2.573 -0.821 0.017 0.042 0.052 8.8541 0.0498 5.460 0.069 16.442 0.002 0.0039 1 0.924 0.921 299.5 0.0000   48  5 0.568
6526559499016401408   70 0.596399 0.614 0.220 0.103 0.068 0.002 0.002 0.002 0.004 2.552 -0.814 0.011 0.023 0.031 8.8269 0.0284 5.457 0.046 11.825 0.002 0.0085 1 0.953 0.932 464.5 0.0000   70  4 0.622
6735230515154698880   21 0.367551 1.033 0.344 0.208 0.110 0.018 0.012 0.020 -0.122 2.130 -1.731 0.087 0.114 0.154 8.6583 0.1757 4.919 0.179 12.664 0.022 0.1228 1 0.822 0.866 162.6 0.0000   21  5 1.044
2608819623000543744   23 0.608847 1.064 0.341 0.175 0.135 0.050 0.051 0.038 -0.269 2.206 -1.220 0.094 0.384 0.295 9.0267 0.3489 5.869 0.523 12.818 0.040 0.1024 1 0.802 0.855 101.6 0.0000   23  5 0.953
5769986338215537280   47 0.571171 1.233 0.285 0.211 0.169 0.001 0.001 0.001 -0.046 2.096 -1.010 0.002 0.005 0.007 8.4709 0.0069 5.411 0.009 10.830 0.001 0.0038 1 0.924 0.935 203.2 0.0000   47  6 0.975
5026371849661393664   55 0.530775 0.861 0.307 0.135 0.098 0.005 0.005 0.005 0.000 2.400 -1.117 0.015 0.033 0.054 8.6829 0.0421 5.166 0.073 16.626 0.004 0.0111 1 0.928 0.937 320.0 0.0000   55  6 0.891
2381771781829913984   24 0.633747 0.662 0.242 0.108 0.069 0.003 0.003 0.003 -0.026 2.638 -0.983 0.011 0.025 0.057 8.9722 0.0304 5.377 0.071 11.104 0.002 0.0020 1 0.855 0.795 482.4 0.0000   24  4 0.671
5017575447402248448   56 0.533596 0.967 0.313 0.166 0.123 0.005 0.005 0.005 -0.001 2.369 -1.383 0.014 0.026 0.044 8.6542 0.0328 4.903 0.059 16.058 0.003 0.0076 1 0.917 0.879 440.1 0.0000   56  6 0.868
3462535705561799552   49 0.674572 0.833 0.290 0.150 0.099 0.001 0.001 0.001 0.015 2.762 -0.618 0.003 0.006 0.009 9.0159 0.0080 5.621 0.012 15.144 0.001 0.0006 1 0.909 0.918 1804.8 0.0000   49  6 0.832
2976126948438805760   69 0.569913 0.823 0.272 0.139 0.098 0.003 0.003 0.003 0.004 2.433 -1.012 0.012 0.023 0.030 8.7074 0.0322 5.259 0.039 11.417 0.002 0.0073 1 0.933 0.918 550.6 0.0000   69  6 0.833
5151789464548893184   36 0.623407 0.835 0.225 0.134 0.103 0.006 0.006 0.008 -0.006 2.581 -0.949 0.026 0.047 0.061 8.8761 0.0584 5.352 0.099 10.774 0.004 0.0074 1 0.899 0.941 259.0 0.0000   36  6 0.658
3546458301374134528   56 0.412025 1.224 0.391 0.216 0.138 0.012 0.009 0.011 0.309 3.127 -0.044 0.029 0.051 0.083 8.7913 0.0828 5.310 0.103 11.501 0.008 0.3880 1 0.929 0.942 203.1 0.0000   56  6 1.188
6589892159047076096   48 0.959801 1.182 0.425 0.188 0.130 0.002 0.002 0.002 0.069 2.666 -1.054 0.008 0.020 0.024 8.8100 0.0121 5.020 0.021 12.869 0.002 0.0032 1 0.854 0.904 1238.3 0.0000   48  6 1.030
1793460115244988800   31 0.390385 0.900 0.313 0.166 0.097 0.002 0.003 0.003 -0.002 2.642 -0.789 0.008 0.014 0.025 8.9290 0.0196 5.500 0.038 10.415 0.002 0.0007 1 0.900 0.836 813.8 0.0000   31  6 0.878
2558296724402139392   66 0.553032 0.839 0.279 0.142 0.102 0.001 0.001 0.001 0.005 2.425 -1.068 0.004 0.007 0.011 8.6981 0.0112 5.200 0.016 9.640 0.001 0.0040 1 0.949 0.935 1261.9 0.0000   66  6 0.843
5773390391856998656   47 0.587266 4.761 0.362 0.436 0.478 0.001 0.001 0.001 -1.210 3.455 -3.250 0.003 0.005 0.008 12.1584 0.0097 6.663 0.011 11.971 0.001 0.0035 1 0.889 0.862 1112.1 0.0000   47  6 0.969
5384505910934827392   58 0.604518 0.693 0.252 0.129 0.075 0.006 0.005 0.005 0.126 2.857 -0.450 0.016 0.036 0.056 8.8888 0.0447 5.456 0.081 13.832 0.003 0.0353 1 0.915 0.941 279.9 0.0000   58  6 0.675
2336550174250087936   33 0.493294 0.828 0.356 0.130 0.045 0.029 0.027 0.023 -0.069 2.324 -0.971 0.091 0.287 0.796 8.7458 0.2679 5.520 0.712 10.174 0.023 0.1552 1 0.850 0.904 53.5 0.0000   33  4 0.892
6570585628216929408   46 0.570053 0.906 0.290 0.129 0.109 0.026 0.024 0.017 -0.083 2.265 -1.410 0.025 0.034 0.065 8.7136 0.0606 5.121 0.118 14.032 0.014 0.0174 1 0.793 0.876 265.8 0.0000   46  5 0.633
3464231977125588736   48 0.664152 0.927 0.299 0.154 0.111 0.008 0.007 0.009 0.003 2.640 -0.970 0.029 0.055 0.088 8.9169 0.0691 5.305 0.116 14.070 0.005 0.0250 1 0.923 0.940 207.5 0.0000   48  5 0.868
