0.048789 12.588269
0.051838 12.578121
0.056206 12.578398
0.079438 12.588295
0.138124 12.636574
0.237353 12.686119
0.275673 12.724646
0.300346 12.739257
0.330129 12.766074
0.368496 12.811995
0.405584 12.824078
0.415628 12.841296
0.473744 12.713690
0.482181 12.688743
0.498430 12.591808
0.508458 12.529149
0.510959 12.497087
0.539341 12.341501
0.575013 12.228728
0.603758 12.157906
0.614059 12.153461
0.669996 12.205986
0.723616 12.266088
0.762772 12.310189
0.782241 12.323222
0.816464 12.358752
0.835325 12.365029
0.875035 12.403341
0.955994 12.495401
0.959015 12.495821
1.048789 12.588269
1.051838 12.578121
1.056206 12.578398
1.079438 12.588295
1.138124 12.636574
