0.019256 16.474225
0.019652 16.467395
0.026951 16.449200
0.061222 16.497748
0.062825 16.496639
0.164839 16.540122
0.199188 16.591265
0.245399 16.622180
0.278465 16.551964
0.288604 16.638567
0.290016 16.538687
0.296806 16.524414
0.312771 16.605184
0.365022 16.513807
0.374515 16.524462
0.381358 16.530211
0.402189 16.671691
0.431726 16.622002
0.478587 16.540248
0.488530 16.631961
0.518746 16.595053
0.540195 16.432436
0.570147 16.232522
0.632327 16.036759
0.651669 16.110863
0.654541 15.935046
0.765294 16.240826
0.861460 16.263165
0.913353 16.329515
0.924899 16.325747
0.947682 16.349980
0.949208 16.382225
0.975000 16.402124
1.019256 16.474225
1.019652 16.467395
1.026951 16.449200
1.061222 16.497748
1.062825 16.496639
1.164839 16.540122
1.199188 16.591265
