0.021029 15.375379
0.021045 15.403569
0.021698 15.369970
0.048667 15.456249
0.093389 15.511745
0.098333 15.515886
0.103796 15.518204
0.181156 15.571076
0.181299 15.594502
0.194523 15.602060
0.253519 15.601569
0.263945 15.608404
0.271985 15.611752
0.277196 15.601637
0.347337 15.606209
0.359860 15.619233
0.397098 15.609811
0.410458 15.619691
0.422747 15.601983
0.427936 15.628865
0.437341 15.624322
0.441495 15.711746
0.473284 15.712478
0.479767 15.687520
0.538999 15.576844
0.562449 15.519927
0.633413 14.610880
0.656010 14.605451
0.699128 14.753189
0.704809 14.927527
0.722597 14.764389
0.728484 14.712252
0.730638 14.786757
0.734378 14.788295
0.735800 14.809100
0.738522 15.016528
0.803947 14.977786
0.809146 15.062757
0.813329 15.028967
0.816135 15.070294
0.818529 15.039387
0.864959 15.277462
0.888540 15.204317
0.898675 15.318294
0.938370 15.274319
0.975110 15.378947
0.999823 15.422849
1.021029 15.375379
1.021045 15.403569
1.021698 15.369970
1.048667 15.456249
1.093389 15.511745
1.098333 15.515886
1.103796 15.518204
1.181156 15.571076
1.181299 15.594502
1.194523 15.602060
