,time,fase,mag,flux,flux_error
0,1708.4482960778607,0.9800000000000977,11.702498808278477,392597.2231606205,911.7664424207866
1,1708.5222894846734,0.10571579939788478,11.80026772395582,358789.44410355453,338.29099708081594
2,1744.0776229681362,0.5147084958295594,12.095894460089283,273268.1160943827,154.6975296837029
3,1886.6563060375381,0.7578202982363109,12.231173047308475,241255.66942088862,281.5702703484053
4,1913.8985786549488,0.04281009715867867,11.719321246217422,386561.1889183476,194.61432129267848
5,1913.9725878146612,0.168552660946375,11.851917681385128,342120.95390915516,171.81312115946744
6,1940.4706806972185,0.18917102067257474,11.860778670379391,339340.1743721706,321.4255526861552
7,1940.6468504086645,0.48848574421521107,12.075054937103868,278563.86015375995,193.1729935042166
8,2065.6434451239775,0.8593915254303965,12.135424600587049,263497.7472403589,143.63273530248327
9,2065.7174835261285,0.9851837725169617,11.671412539941517,404000.340223091,305.4779926893835
10,2096.128547356319,0.6539927196512281,12.142430146607456,261803.0418097383,168.21424914595542
11,2096.202568196235,0.7797551282631048,12.247270531610475,237705.1188798431,200.27617431188946
12,2214.560356916919,0.8712396932742195,12.057710772037815,283049.5299518604,268.5583560201761
13,2214.7365202323367,0.17054354987863007,11.843712140414446,344716.3563834798,141.03701730580752
14,2214.810538678407,0.2963018913137603,11.95154125245784,312126.2149406065,180.61244937416734
15,2222.741109590392,0.7704491812970673,12.235384364430914,240321.70751480406,137.60013866620073
16,2222.815130638373,0.8962119434135047,11.87319783863914,335480.7547215995,329.8504464386543
17,2262.277949316659,0.944074859000466,11.777700037814064,366325.1462750253,626.3226564527396
18,2294.1913787263097,0.1654232545187142,11.836466349408933,347024.5558594235,176.313031990798
19,2294.2654159590406,0.29121351474464063,11.943249250931721,314519.1160717223,92.21676967323857
20,2316.4462449620414,0.9767421251367523,11.704149052441002,392000.9557110911,232.26008097691508
21,2316.520248546413,0.10247521634482837,11.77949198522009,365721.0455869035,755.6274908414357
22,2442.0153258504697,0.32030966092725066,11.965879022005685,308031.505184438,241.72846945126963
23,2475.666947370239,0.4948699714452687,12.095290732676103,273420.11004034756,121.63220209287643
24,2494.666261038477,0.7749609782028983,12.245847196025295,238016.94049720647,140.3245726887019
25,2588.1002402152712,0.5205558779023249,12.088953795707711,275020.60210399656,140.23518781315707
26,2588.2764078700775,0.8198671071863828,12.233362901158582,240769.56402491513,132.45472325959813
27,2638.3099007060264,0.8274484510538969,12.228457289810615,241859.87879633097,185.48609576057922
28,2676.044255950008,0.9386286034903151,11.777201962240428,366493.23449358647,316.5583848373832
29,2676.1182679663857,0.06437602079108729,11.728871292651993,383175.93848520675,555.2856396775995
30,2691.12585639028,0.5624718243857387,12.135816525907384,263402.64789532416,3463.3687976861747
31,2691.3020429482,0.8618151703153671,12.103618569669235,271330.9397230195,232.2716107264714
32,2691.375996862839,0.9874638719761606,11.654929704312003,410180.3630077745,1331.7177117982199
33,2691.5522018458205,0.28683852233484686,11.944374312061752,314193.37400005135,182.64264350129002
