,time,fase,mag,flux,flux_error
0,1789.3243622387874,0.0759999999997083,11.93984921273319,315505.59248983127,144.17962565825923
1,1808.824543338424,0.06305976970421767,11.918116243399176,321884.63730449375,264.5191755166195
2,1808.898538818177,0.24515169446381435,12.240086546567305,239283.1560291562,174.50633089155625
3,1939.3487473085656,0.2638088963369114,12.263966948652053,234077.66003365192,344.907755974187
4,1939.422775537695,0.44598141246530076,12.43764221014818,199475.63798825056,191.06166470446155
5,1972.832290846074,0.6618541670992499,12.55417812207628,179174.20987663142,312.80237722561134
6,1972.9063051354362,0.8439923795232858,12.69646840161267,157166.2844478084,200.30064917660283
7,1990.8373586069974,0.9696612785474485,11.750003566246077,375790.08760640444,224.72582037436524
8,1990.9113711978175,0.15179531111090228,12.092268708672748,274182.2041208657,231.77673105788648
9,2090.922687630219,0.2648439421268449,12.27092454016293,232582.4445030519,171.25174893424304
10,2091.17283637247,0.880422976207683,12.564217710424233,177525.05777168565,210.54168609918634
11,2091.2468451434397,0.06254760868444009,11.940060428178668,315444.2210697105,1763.37355027201
12,2091.422986336581,0.4960050171043804,12.476389183264768,192482.42145616742,97.1892955733456
13,2091.6731388688195,0.11159337778394729,12.03255331946962,289684.60724475514,1586.0067987547568
14,2091.747139291101,0.29369746537508945,12.331924445997833,219875.56498873205,1703.3974621302768
15,2091.997303949466,0.9093156666572213,12.267513582335594,233314.27639410936,1701.2053933599243
16,2092.1734356483626,0.3427497111459843,12.366091802562122,213063.9753329771,130.72775712201633
17,2092.2474372050647,0.5248565903780218,12.502702737375191,187873.554382376,297.0796934147745
18,2092.4235916060106,0.9583465012511851,11.781777582575202,364951.9712525042,761.2928046551846
19,2092.6737352899895,0.5739130876728495,12.52185293729464,184588.89580559186,211.3368758523908
20,2170.188297374922,0.32577866195947536,12.347332492829217,216777.2735054935,201.25605810824194
21,2170.3644121892944,0.7591711561334478,12.67524115114955,160269.2801739555,149.06037112074705
22,2170.4384405995393,0.9413441179600568,11.901731792071773,326778.91766088456,1667.0702384517263
23,2181.618862814904,0.45470855072585437,12.45240945753563,196780.90963908925,192.15751547332303
24,2181.692864551376,0.6368158723448687,12.559159428983643,178354.04985158684,131.73605457944723
25,2269.2376239357286,0.0715125880396954,11.969726190891473,306941.96597682824,1097.6595336987466
26,2269.413774673186,0.5049934836090415,12.480337632758745,191783.70030493493,120.01930299058196
27,2269.4877871960257,0.687127348883223,12.594462447810928,172648.08585409817,165.42396273456052
28,2269.6639573028733,0.12065590965585216,12.045383368291834,286281.5760894296,403.7430052212795
29,2269.7379691966785,0.3027882269689144,12.329987982454643,220268.073721726,215.35486154088713
30,2269.9141377960955,0.7363130781777727,12.65406044459408,163426.53356001122,308.7507030509064
31,2269.98814905977,0.9184438448323817,12.134856989660673,263635.53697402094,1517.606345902429
32,2270.164316259883,0.3519652525612855,12.378781318825247,210588.29058528697,113.04598517817719
33,2274.167081527606,0.2021781898097288,12.182045752478434,252422.7221111013,205.20378289950554
34,2274.4172614427325,0.8178339357234563,12.718683399018037,153983.21650219598,122.96534395397497
35,2274.491273362172,0.9999663161181616,11.833952523506294,347828.9593494716,2681.105086395534
36,2274.6674437561624,0.43349558350701045,12.43013143850661,200860.3297899808,183.76138644672525
37,2274.7414283555668,0.6155607333391799,12.539160241487306,181669.7632519585,250.4639220346279
38,2274.917629798638,0.04916640791998361,11.907632257103218,325007.844946078,209.1016203358357
39,2274.991643329985,0.23130275498147057,12.231119580961938,241267.5501860108,615.9460417687661
40,2315.222483872209,0.2334473925579914,12.24286800999641,238670.93958797315,364.7069609813557
41,2315.39865678811,0.6669828659955783,12.587081945312047,173825.69268449955,261.36135217808703
42,2354.374388923401,0.5804914630541589,12.530722820809553,183087.04635723494,186.2917012121424
43,2354.4483884743804,0.7625934064992634,12.687414729889387,158482.33266805197,213.52732382863977
44,2354.6245741493585,0.1961602781370857,12.175983672326016,253836.0364992529,172.14675148291312
45,2354.698586233116,0.37829306289495435,12.403619684449705,205825.35495402984,168.21626852327313
46,2363.6299859047217,0.3571458580845501,12.371496756254587,212005.94738217143,195.3790662862212
47,2363.7039694216887,0.5392083441984141,12.508364844692553,186896.3452901408,332.9447482178332
48,2363.880177591498,0.972830572286739,11.747151112169615,376778.66409463,204.28460479952506
49,2460.9612499062687,0.874982089367677,12.548017712927766,180193.72435939824,240.55609354966782
50,2461.035259681006,0.05710919196872055,11.925588681096205,319676.91420457844,337.22006375256746
51,2475.9646119712907,0.7960357186666442,12.718855060377752,153958.87276316655,182.28803414902265
52,2510.1876940378293,0.013975861852941307,11.83868982951577,346314.61116952624,327.9059885948984
53,2640.2641635120003,0.11291665607495815,12.048134565540522,285557.0722609021,62.091975834960536
54,2640.3381478881356,0.29498125647478446,12.332505798646007,219757.8651038134,93.79259916560777
55,2640.5143445890726,0.7285752613656769,12.654975441437491,163288.86497193814,177.7259213197746
56,2658.0199856259574,0.8073671172851391,12.722201241324443,153485.11017742858,112.55659752482991
57,2658.0940383282536,0.9895998582551329,11.788368651497187,362743.2052960998,330.637060019459
58,2691.2555274165907,0.5951167918433384,12.541685011688937,181247.7993206105,257.9558072346729
59,2691.3295345478195,0.7772373891607458,12.725549626963684,153012.49474796304,568.8705355653593
