,time,fase,mag,flux,flux_error
0,1669.9683644862573,0.03199999999994274,10.892047941000296,828185.4006169486,935.3505051803243
1,1670.0423610749233,0.18681093302056606,11.26846420970907,585546.0598385495,432.73390499352803
2,1670.2184677626074,0.5552500884336515,11.707138513788369,390923.1065369099,291.45169951750233
3,1670.2924720379349,0.7100771029962405,11.737678912168843,380080.1440030342,598.9357389188547
4,1670.4686581876356,0.07868250376138608,11.027445690265951,731086.0055464188,705.3376831839632
5,1670.5426628183045,0.23351026174653722,11.353631623373786,541369.8900358963,309.8080225813372
6,1764.7659930230307,0.36153905708951584,11.540117904389216,455931.48605314386,1060.723502257224
7,1764.9421633213271,0.7301112945599755,11.73541847451136,380872.27236195846,343.0369365011996
8,1765.0161895360316,0.8849842092845677,11.763502078829159,371146.96651001036,475.7979799912619
9,1779.1985818563214,0.5564788977700914,11.715131814739086,388055.65882961114,287.69886974746095
10,1779.2725992270118,0.711333309613849,11.747917026537216,376512.965642393,374.34855135390507
11,1813.0043869316453,0.2828234438465529,11.43417935009202,502660.7869093858,531.08367778709
12,1950.5546147072903,0.05661792604655602,10.950911005149651,784480.846917745,659.9924601101595
13,1950.730742749444,0.4251017579161953,11.631493423010804,419130.60823968076,452.4159097640904
14,1969.805491455174,0.33207176159851315,11.479291830517758,482203.1183878025,635.0410479284318
15,2002.5353241948392,0.8073357620621664,11.850470990811752,342577.1172452641,4920.918242376844
16,2159.564359527167,0.333446348879761,11.497249998371043,474293.0354322468,728.7460741860089
17,2188.22940722635,0.30462690455192387,11.4500548322319,495364.42473996413,532.021671365539
18,2188.3034243486472,0.4594807967237102,11.67159175231994,403933.6611471641,587.9222084868104
19,2325.2759517037557,0.024647385097750885,10.815815623906495,888424.4401015284,916.7538032420022
20,2325.349944975902,0.1794513795077819,11.231133552612668,606028.8870241671,1326.018956164929
21,2350.269724646998,0.31502156052238206,11.454289773756843,493436.0066402041,367.0663071836259
22,2350.3437147794,0.4698189861608171,11.689578337830207,397297.1152581885,876.66548452595
23,2378.5091144422904,0.3956678572938017,11.57591382082779,441144.855004118,211.76056226194038
24,2378.5830968947907,0.5504492155323533,11.71524549589326,388015.0298945395,198.16633407850327
25,2513.110537634178,0.00016187393225663982,10.726328595972404,964751.1577816859,3698.1379550675483
26,2513.286693283008,0.36870346272530696,11.538931881045684,456429.803081859,577.3276177974985
27,2539.281156019934,0.7526568614257485,11.744390465132094,377737.8993048861,269.0616979713929
28,2563.2776936016558,0.9566789557429729,10.927059685788892,801904.9097632047,5313.958701833359
29,2700.8799799448357,0.8393870454092394,11.863653786256474,338442.7633168512,325.33896159251753
30,2700.9539902839956,0.9942267463343342,10.7128870789996,976769.1065987602,1874.5541587293371
