1756.946517 10.966328
1757.020540 10.995366
1783.690936 10.978034
1807.511506 10.668641
1807.687679 10.991138
1975.221845  9.952021
1997.970425 10.665570
1998.044449 10.898232
2132.495974 10.977968
2163.231384 10.981616
2181.984101 10.026875
2182.058110 10.496841
2321.034313 10.813567
2356.335485 10.857591
2356.511604 11.045499
2372.016132 10.181550
2372.090166 10.593668
2543.272238 10.977461
2543.346251 11.019149
2555.101792 10.995962
2555.277934 10.422615
2555.351975 10.728551
2647.664207 10.802664
2647.738208 10.975643
2647.914355 10.519340
2647.988358 10.219599
2660.168412  9.972283
2660.242409 10.456657
2696.963226 10.761213
