# id  Nep  period  totamp  A1  A2  A3  A1_e  A2_e  A3_e  phi1  phi2  phi3  phi1_e  phi2_e  phi3_e  phi21  phi21_e  phi31  phi31_e  meanmag  meanmag_e  cost  aper  phcov  phcov2  snr  ZPErr  Npt  order  minmax
2443892054200498176   31 0.514447 1.185 0.412 0.176 0.143 0.009 0.011 0.012 0.282 2.958 -0.530 0.022 0.067 0.066 8.6770 0.0892 4.907 0.074 19.320 0.006 0.2178 1 0.907 0.919 246.3 0.0000   31  6 1.094
2485377555629125376   48 0.552093 1.102 0.290 0.145 0.124 0.010 0.008 0.011 0.013 2.462 -1.079 0.036 0.065 0.086 8.7179 0.0989 5.163 0.132 17.702 0.007 0.0278 1 0.906 0.934 227.4 0.0000   48  6 0.881
2501495880696267264   28 0.630077 0.402 0.167 0.068 0.029 0.005 0.004 0.004 0.009 2.556 -1.065 0.034 0.081 0.197 8.8199 0.1159 5.189 0.187 17.815 0.003 0.0022 1 0.883 0.817 159.4 0.0000   28  5 0.411
2449651472201635200   50 0.647260 0.767 0.282 0.123 0.079 0.008 0.008 0.008 0.007 2.423 -1.140 0.026 0.067 0.102 8.6924 0.0817 5.122 0.136 15.873 0.005 0.0202 1 0.916 0.877 188.3 0.0000   50  6 0.806
5173509045445376000   25 0.464763 1.108 0.413 0.183 0.126 0.010 0.009 0.009 -0.157 1.877 -2.095 0.021 0.054 0.078 8.4738 0.0649 4.658 0.105 18.068 0.007 0.1798 1 0.903 0.747 246.9 0.0000   25  6 1.068
2738382847698520960   51 0.641754 0.408 0.162 0.067 0.036 0.001 0.002 0.002 -0.001 2.613 -0.686 0.011 0.028 0.050 8.8979 0.0320 5.599 0.050 16.864 0.001 0.0011 1 0.892 0.916 435.4 0.0000   51  4 0.409
2642125891790355584   43 0.613287 0.469 0.181 0.078 0.046 0.002 0.002 0.002 0.001 2.620 -0.671 0.012 0.027 0.053 8.9024 0.0395 5.611 0.063 17.532 0.001 0.0012 1 0.902 0.919 420.3 0.0000   43  6 0.477
2533266715857590784   35 0.531019 0.973 0.326 0.155 0.119 0.010 0.010 0.008 -0.077 2.176 -1.512 0.028 0.060 0.093 8.6128 0.0847 5.002 0.137 17.370 0.007 0.0744 1 0.878 0.899 237.7 0.0000   35  6 0.960
2543747883465202432   46 0.555822 0.706 0.228 0.091 0.091 0.009 0.011 0.010 -0.006 2.326 -1.572 0.054 0.121 0.123 8.6212 0.1493 4.729 0.222 16.817 0.007 0.0285 1 0.904 0.933 131.0 0.0000   46  5 0.841
2449864468219733376   48 0.641975 0.215 0.099 0.026 0.016 0.006 0.005 0.006 0.003 2.483 -0.428 0.054 0.179 0.329 8.7602 0.2201 5.847 0.373 17.379 0.004 0.0103 1 0.919 0.933 70.4 0.0000   48  4 0.264
2500678050204207872   21 0.658991 0.467 0.181 0.078 0.045 0.002 0.002 0.003 -0.001 2.549 -0.677 0.010 0.022 0.045 8.8340 0.0230 5.610 0.057 16.052 0.002 0.0001 1 0.841 0.826 628.8 0.0000   21  5 0.423
2535351527342946048   43 0.562995 0.816 0.277 0.127 0.095 0.007 0.007 0.008 -0.006 2.506 -1.098 0.027 0.058 0.084 8.8020 0.0795 5.204 0.126 16.805 0.005 0.0168 1 0.921 0.896 214.8 0.0000   43  6 0.785
2507300065140347648   26 0.513439 0.983 0.353 0.154 0.115 0.013 0.013 0.015 -0.004 2.296 -1.344 0.037 0.070 0.120 8.5872 0.1089 4.951 0.151 16.773 0.009 0.0255 1 0.905 0.888 148.5 0.0000   26  4 1.011
2686337774034805760   48 0.630267 1.050 0.350 0.191 0.120 0.002 0.002 0.002 0.006 2.559 -0.970 0.005 0.008 0.016 8.8300 0.0149 5.295 0.021 14.596 0.001 0.0040 1 0.929 0.917 1193.5 0.0000   48  6 1.048
2686022416060561408   42 0.561555 0.832 0.299 0.139 0.093 0.001 0.001 0.001 0.000 2.372 -1.163 0.004 0.009 0.013 8.6548 0.0104 5.119 0.015 16.746 0.001 0.0003 1 0.885 0.906 1501.8 0.0000   42  6 0.824
2464543734428251136   42 0.589726 0.792 0.273 0.134 0.102 0.006 0.005 0.006 0.007 2.343 -1.421 0.023 0.045 0.054 8.6125 0.0516 4.842 0.084 16.291 0.004 0.0085 1 0.875 0.895 271.6 0.0000   42  4 0.808
2688868643643546880   35 0.592989 0.668 0.228 0.119 0.073 0.003 0.002 0.002 0.001 2.660 -0.759 0.012 0.025 0.038 8.9414 0.0411 5.521 0.047 16.535 0.002 0.0008 1 0.875 0.835 583.8 0.0000   35  6 0.653
2690549041008132352   34 0.610577 1.073 0.343 0.179 0.124 0.002 0.002 0.002 0.103 2.622 -0.825 0.008 0.013 0.016 8.6982 0.0080 5.148 0.021 16.389 0.002 0.0008 1 0.814 0.872 1899.3 0.0000   34  5 0.735
2689676574235662976   53 0.579400 1.123 0.367 0.188 0.133 0.006 0.005 0.005 0.011 2.422 -1.222 0.014 0.032 0.050 8.6826 0.0398 5.028 0.060 16.427 0.004 0.0181 1 0.938 0.943 392.7 0.0000   53  6 1.125
2507056763833489792   24 0.639305 0.826 0.278 0.145 0.102 0.003 0.002 0.003 0.037 2.516 -0.872 0.008 0.017 0.029 8.7253 0.0256 5.299 0.037 17.279 0.002 0.0049 1 0.887 0.894 672.5 0.0000   24  4 0.812
2693327060214691968   27 0.577796 0.643 0.244 0.106 0.078 0.003 0.004 0.003 -0.056 2.405 -0.971 0.013 0.032 0.050 8.7998 0.0415 5.480 0.076 17.051 0.002 0.0031 1 0.885 0.848 399.5 0.0000   27  5 0.647
2501360507622650880   23 0.485872 0.575 0.257 0.087 0.024 0.004 0.004 0.004 -0.002 2.634 -1.123 0.021 0.052 0.177 8.9210 0.0711 5.166 0.193 16.814 0.003 0.0014 1 0.905 0.905 252.5 0.0000   23  4 0.571
2653940316029389184   20 0.554795 0.946 0.339 0.138 0.121 0.015 0.009 0.009 0.002 2.189 -1.646 0.033 0.166 0.192 8.4677 0.1375 4.631 0.162 17.153 0.007 0.0001 1 0.812 0.820 1261.1 0.0000   20  6 0.934
2680049770114467200   24 0.591396 0.523 0.208 0.077 0.053 0.010 0.010 0.008 0.378 3.608 0.824 0.042 0.131 0.230 9.1351 0.1562 5.972 0.273 16.844 0.005 0.0439 1 0.895 0.841 101.2 0.0000   24  4 0.555
2679910510094789632   25 0.564231 0.807 0.270 0.133 0.094 0.004 0.004 0.005 -0.433 1.619 -2.326 0.018 0.038 0.039 8.7683 0.0616 5.256 0.058 15.618 0.003 0.0985 1 0.897 0.828 394.8 0.0000   25  5 0.782
2488792157709079168   28 0.621254 0.791 0.278 0.139 0.088 0.014 0.011 0.010 -0.005 2.495 -0.843 0.043 0.072 0.145 8.7883 0.1078 5.456 0.216 17.353 0.008 0.0104 1 0.826 0.851 155.1 0.0000   28  4 0.616
2688768553725670144   32 0.569555 0.778 0.345 0.037 0.135 0.091 0.076 0.065 -0.136 2.474 0.034 0.301 1.563 0.582 9.0298 1.2169 6.726 1.094 17.984 0.073 0.1999 1 0.731 0.814 56.6 0.0000   32  4 0.919
2465539617085028608   44 0.561328 0.964 0.294 0.125 0.117 0.012 0.010 0.013 0.005 2.442 -1.187 0.038 0.104 0.085 8.7146 0.1316 5.081 0.145 17.265 0.008 0.0412 1 0.918 0.914 151.5 0.0000   44  6 0.947
2558213883072944512   61 0.614307 0.686 0.240 0.108 0.086 0.005 0.005 0.004 -0.000 2.365 -1.240 0.018 0.045 0.053 8.6488 0.0579 5.044 0.077 17.094 0.003 0.0122 1 0.928 0.938 275.4 0.0000   61  6 0.716
5187948480681001984   21 0.519434 0.752 0.279 0.127 0.084 0.025 0.019 0.017 0.501 3.227 0.307 0.219 0.380 0.424 8.5079 0.1065 5.086 0.267 17.820 0.035 0.1013 1 0.705 0.731 623.4 0.0000   21  5 0.642
2506238594038434176   29 0.797850 0.344 0.144 0.054 0.025 0.002 0.002 0.002 0.006 2.884 0.037 0.016 0.042 0.095 9.1559 0.0601 6.303 0.114 15.744 0.002 0.0009 1 0.879 0.826 279.7 0.0000   29  4 0.336
2466153591250385792   45 0.489112 0.772 0.278 0.134 0.094 0.011 0.010 0.012 -0.004 2.571 -1.209 0.036 0.073 0.115 8.8627 0.0891 5.086 0.161 18.181 0.007 0.0279 1 0.897 0.926 141.6 0.0000   45  5 0.710
2688066751774885504   40 0.545444 0.625 0.249 0.106 0.060 0.007 0.009 0.008 0.007 2.379 -0.891 0.047 0.103 0.194 8.6480 0.1693 5.371 0.159 18.438 0.006 0.0153 1 0.868 0.873 140.6 0.0000   40  5 0.681
2484276536468433280   51 0.610491 0.872 0.305 0.138 0.100 0.003 0.003 0.003 -0.000 2.330 -1.335 0.009 0.023 0.039 8.6143 0.0232 4.949 0.044 14.537 0.002 0.0040 1 0.897 0.869 571.4 0.0000   51  6 0.888
2680656180841875840   21 0.495812 1.133 0.390 0.199 0.127 0.026 0.011 0.009 -0.006 2.423 -1.421 0.015 0.143 0.156 8.7176 0.1356 4.879 0.147 15.618 0.013 0.0020 1 0.795 0.817 432.2 0.0000   21  5 1.101
2512732614654191616   25 0.496293 1.092 0.277 0.096 0.147 0.004 0.003 0.002 -0.174 2.509 -0.907 0.007 0.008 0.025 9.1398 0.0164 5.898 0.033 16.750 0.002 0.0037 1 0.829 0.783 1618.2 0.0000   25  5 0.981
2511088745986990720   22 0.499794 0.942 0.400 0.153 0.083 0.005 0.006 0.006 -0.001 2.329 -1.465 0.011 0.039 0.096 8.6149 0.0421 4.822 0.098 17.296 0.004 0.0013 1 0.842 0.737 400.1 0.0000   22  4 0.802
2480784139645621120   45 0.451073 1.048 0.335 0.188 0.124 0.003 0.003 0.003 -0.004 2.404 -1.052 0.011 0.017 0.025 8.6959 0.0311 5.245 0.038 18.133 0.002 0.0051 1 0.918 0.918 624.6 0.0000   45  6 1.049
2494868402561527808   23 0.723001 0.519 0.198 0.091 0.048 0.004 0.004 0.003 0.008 2.681 -0.473 0.022 0.040 0.082 8.9492 0.0571 5.787 0.101 17.621 0.002 0.0014 1 0.877 0.849 269.9 0.0000   23  4 0.524
2485579801344728448   51 0.566276 0.890 0.292 0.150 0.106 0.002 0.002 0.002 0.008 2.430 -1.080 0.006 0.016 0.016 8.6964 0.0228 5.178 0.022 16.722 0.001 0.0024 1 0.896 0.867 1018.8 0.0000   51  6 0.869
