0.017748 10.538787
0.019019 10.632110
0.025743 10.605791
0.106534 10.674006
0.108595 10.669931
0.122204 10.706008
0.141009 10.756376
0.145007 10.712167
0.152609 10.694397
0.167701 10.730109
0.190517 10.749568
0.223171 10.772986
0.254150 10.776123
0.255487 10.775821
0.263306 10.778271
0.276808 10.789637
0.295657 10.761601
0.299662 10.784511
0.307252 10.787990
0.319417 10.772009
0.322304 10.782988
0.378221 10.789256
0.386140 10.788180
0.410185 10.776707
0.470832 10.781653
0.474078 10.818457
0.474672 10.829777
0.532880 10.666636
0.543080 10.627109
0.599414 10.085692
0.622275 9.908218
0.629347 9.942563
0.644921 9.824893
0.657658 9.843007
0.667771 9.861101
0.732138 9.969312
0.745991 10.118798
0.754054 10.089243
0.776920 10.154464
0.796603 10.219280
0.799508 10.205581
0.816199 10.199963
0.822417 10.262852
0.845046 10.306016
0.886676 10.365557
0.951269 10.499099
0.970920 10.493628
0.997505 10.524714
1.017748 10.538787
1.019019 10.632110
1.025743 10.605791
1.106534 10.674006
1.108595 10.669931
1.122204 10.706008
1.141009 10.756376
1.145007 10.712167
1.152609 10.694397
1.167701 10.730109
1.190517 10.749568
