0.012909 12.005867
0.046609 12.025053
0.067491 12.044754
0.068141 12.037660
0.107764 12.066538
0.117082 12.083461
0.132092 12.062955
0.132288 12.088331
0.160468 12.100303
0.161777 12.102134
0.182370 12.130730
0.212031 12.141309
0.219291 12.141935
0.224327 12.148855
0.228187 12.165716
0.238168 12.177025
0.261556 12.189798
0.269338 12.174198
0.277029 12.193068
0.295664 12.190385
0.305943 12.177510
0.322440 12.167476
0.325082 12.143040
0.335860 12.164620
0.342292 12.150030
0.345021 12.170792
0.350731 12.183324
0.369484 12.187536
0.378115 12.224304
0.409523 12.247368
0.409738 12.258351
0.412239 12.258511
0.440672 12.303820
0.449556 12.303585
0.458817 12.313886
0.462155 12.317660
0.486089 12.330050
0.498956 12.315227
0.526041 12.124910
0.557234 11.842083
0.566140 11.726989
0.573663 11.642509
0.599901 11.373151
0.615519 11.294570
0.636909 11.282695
0.685716 11.376380
0.690181 11.413599
0.716467 11.467529
0.736332 11.498550
0.763530 11.565154
0.790676 11.620981
0.802242 11.641758
0.803771 11.659592
0.825988 11.688265
0.839582 11.730107
0.951576 11.918634
0.962182 11.932706
0.993918 11.969549
1.012909 12.005867
1.046609 12.025053
1.067491 12.044754
1.068141 12.037660
1.107764 12.066538
1.117082 12.083461
1.132092 12.062955
1.132288 12.088331
1.160468 12.100303
1.161777 12.102134
1.182370 12.130730
