0.002363 14.487278
0.017523 14.499012
0.025664 14.511022
0.044569 14.525354
0.064345 14.538334
0.070518 14.543653
0.080574 14.547040
0.084601 14.547665
0.086647 14.562877
0.138277 14.579985
0.143539 14.580260
0.170672 14.593373
0.196560 14.608145
0.212781 14.607016
0.320586 14.603449
0.362004 14.650473
0.380583 14.666732
0.387830 14.670485
0.415217 14.712050
0.446641 14.725037
0.482666 14.690679
0.483364 14.715993
0.591399 14.149198
0.605945 14.073896
0.630007 14.058481
0.644426 14.069107
0.679975 14.104052
0.690859 14.114811
0.706108 14.151175
0.715207 14.182367
0.717449 14.195679
0.731915 14.211641
0.756110 14.246257
0.770477 14.256575
0.786739 14.274036
0.806063 14.289037
0.838275 14.319905
0.841305 14.329051
0.899545 14.388097
0.954534 14.440054
0.958548 14.444453
0.997880 14.483936
1.002363 14.487278
1.017523 14.499012
1.025664 14.511022
1.044569 14.525354
1.064345 14.538334
1.070518 14.543653
1.080574 14.547040
1.084601 14.547665
1.086647 14.562877
1.138277 14.579985
1.143539 14.580260
1.170672 14.593373
1.196560 14.608145
