1679.5066480096611	14.947365324954996
1679.756801302692	15.995574025931411
1679.830805127436	16.014725406157687
1680.0809307908385	15.539214249591078
1680.2571090565125	16.041120925860653
1680.331113071549	16.017546958726324
1680.58126766982	15.6383486294121
1699.0201241758796	15.466920292273125
1699.0941016709323	15.758388199930428
1699.2702823573052	16.01650415055962
1719.2776219794564	15.67224652022683
1719.5277842764103	15.929821704506534
1719.6017915393288	16.03603708958927
1748.23362338227	15.064711440146382
1748.4097583022103	15.883785883818554
1771.1655289904022	15.92956983751943
1771.2395396362583	16.059615652533914
1806.7241102767305	15.9944042884601
1840.698734920186	15.558673031516072
1859.8750073708911	16.01922715140389
1859.9490180051007	16.066810006428305
1902.5658242282184	16.020309584763304
1902.6398530807212	15.322665849669916
1912.3941876692008	15.968460517240976
1912.5703645294464	15.780456847502208
1977.583064772103	15.403214617983668
2012.98383720516	15.985469427108304
2052.2154928679465	15.98047765063825
2052.289518482451	15.987451521625838
2052.4656470364284	15.473137384249604
2074.4713639910747	15.984234502147686
2074.5453686411392	15.980751427982018
2074.721522381007	15.41671474706596
2074.795528512277	15.716619778968925
2125.959307887748	15.696152914792986
2126.033338952526	15.896691651839422
2151.461091505674	15.328131904396797
2182.947787849532	16.031306941211064
2183.021799494963	16.029508526589765
2235.417241493133	15.769269968223496
2278.854076270799	14.995691924771272
2278.928104066458	15.489633289838608
2289.682379254219	16.064140941739154
2289.858533146436	15.654593371056167
2332.3048424691606	16.101036390612695
2332.3788735471176	14.966380642756604
2356.872792806956	16.0480622195144
2357.048939813607	15.244446595778037
2390.031073874701	16.020132854048317
2390.1052240868676	16.080973047379903
2434.087442492182	16.003574559972343
2434.2635975205876	15.202807159707916
2434.337602672674	15.589489772116483
2434.513754511883	16.0253243573518
2453.771372534788	15.618470823128764
2453.845379028008	15.848898263099183
2454.0215367503274	16.007386121497987
2454.0955444899755	15.594566122770406
2503.0825409016343	15.725044835077105
2503.258707006348	15.960938010819484
2558.994677395575	15.731394045684082
2559.0686889901613	15.898558700539516
2596.7614229169817	15.239950041722151
2596.835433343681	15.527691558385088
2610.7654568836656	15.948721672610857
2610.8394659047462	15.954855002584488
2654.7740730400246	15.931756992910085
2667.7041261431827	15.999188905638915
2667.778131184867	15.515518613101566
