,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_objective,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
20,0.20325098037719727,0.02858087743322932,0.004618954658508301,0.0026123368654759655,0.8,0.06,7,100,reg:squarederror,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.06, 'max_depth': 7, 'n_estimators': 100, 'objective': 'reg:squarederror', 'subsample': 0.9}",-0.11746037268034434,-0.10769378573095573,-0.10475739754975148,-0.12260334355243692,-0.10619685381985441,-0.1564949650702266,-0.15232411784267155,-0.11849021205270485,-0.11617700684853197,-0.12892525040392225,-0.12311233055514,0.01721613683185416,20
21,0.20904808044433593,0.021800661148049696,0.0038444042205810548,0.002507781833727594,0.8,0.06,7,100,reg:squarederror,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.06, 'max_depth': 7, 'n_estimators': 100, 'objective': 'reg:squarederror', 'subsample': 1.0}",-0.11919706988768941,-0.1098022616069924,-0.10270479689786197,-0.12548717057471348,-0.10797719774744255,-0.15499168812742692,-0.15227265529120607,-0.12086606334834053,-0.11595445684539613,-0.13056549918882043,-0.12398188595158896,0.016776632703994425,52
22,0.3566897392272949,0.016285640605842124,0.006952643394470215,0.005613171647333012,0.8,0.06,7,200,reg:squarederror,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.06, 'max_depth': 7, 'n_estimators': 200, 'objective': 'reg:squarederror', 'subsample': 0.9}",-0.11932014808894405,-0.11029990206821093,-0.10549307518511367,-0.1218491091092248,-0.10703271760419536,-0.1572280257758123,-0.1535765550399241,-0.11691268792202446,-0.11669262400060434,-0.13027033603543292,-0.12386751808294869,0.017222829639073664,49
23,0.35913221836090087,0.030252810600740084,0.009200024604797363,0.005836213187711818,0.8,0.06,7,200,reg:squarederror,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.06, 'max_depth': 7, 'n_estimators': 200, 'objective': 'reg:squarederror', 'subsample': 1.0}",-0.12112430659830246,-0.11233262642488566,-0.10417007349499137,-0.1260167979852406,-0.1076638600425509,-0.1550858646412604,-0.15361241585295438,-0.1210765778449247,-0.11708750440385585,-0.13335502153516765,-0.12515250488241342,0.016680374831485864,95
24,0.32102413177490235,0.01886732146222893,0.005325412750244141,0.0027472149497189896,0.8,0.06,8,100,reg:squarederror,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.06, 'max_depth': 8, 'n_estimators': 100, 'objective': 'reg:squarederror', 'subsample': 0.9}",-0.11708715449951462,-0.10726747100011431,-0.10257489944368071,-0.12353941013817574,-0.10862972866701621,-0.15809701391253309,-0.15272595526655525,-0.1213121420189041,-0.11808606445298818,-0.12680892472617236,-0.12361287641256546,0.017491811703395758,38
25,0.3200821876525879,0.021900305204773308,0.003773403167724609,0.0012534929741027279,0.8,0.06,8,100,reg:squarederror,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.06, 'max_depth': 8, 'n_estimators': 100, 'objective': 'reg:squarederror', 'subsample': 1.0}",-0.11812554795782322,-0.11010300258162624,-0.10429794228523082,-0.1254738108727362,-0.10833431021869346,-0.15629194644914482,-0.15368431401281799,-0.12339196584281498,-0.11787651762163004,-0.1296405705769011,-0.1247219928419419,0.01688724697132817,80
26,0.559130334854126,0.03662532815431007,0.00912315845489502,0.003488517133444886,0.8,0.06,8,200,reg:squarederror,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.06, 'max_depth': 8, 'n_estimators': 200, 'objective': 'reg:squarederror', 'subsample': 0.9}",-0.11926714975453828,-0.10918026489460265,-0.10286986018112489,-0.12403497832662988,-0.10924119086807302,-0.1559126417408819,-0.154917376498128,-0.12128025851529779,-0.11902058930392884,-0.12761153854461527,-0.12433358486278205,0.017101911350391255,71
27,0.6198911905288697,0.03029184943293343,0.012214589118957519,0.0082807719542891,0.8,0.06,8,200,reg:squarederror,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.06, 'max_depth': 8, 'n_estimators': 200, 'objective': 'reg:squarederror', 'subsample': 1.0}",-0.12152099947246926,-0.11102199930748313,-0.10420699179377377,-0.1263912759012169,-0.10940312892161763,-0.15482794683728715,-0.15658350315789107,-0.12294174486839435,-0.11947888805228009,-0.13181172443400843,-0.12581882027464217,0.016872087225016166,109
28,0.7595584154129028,0.02090020618043734,0.01218554973602295,0.008051416348953134,0.8,0.06,10,100,reg:squarederror,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.06, 'max_depth': 10, 'n_estimators': 100, 'objective': 'reg:squarederror', 'subsample': 0.9}",-0.12278854002320322,-0.11218078769038783,-0.10473074886867305,-0.12811795957306876,-0.10716164904112375,-0.15682680816841213,-0.15430885111709272,-0.1247273475796978,-0.11908155154248358,-0.1311460802066225,-0.12610703238107654,0.0168539896647118,118
29,0.8117095470428467,0.03775501636202039,0.012521862983703613,0.0070797107602976,0.8,0.06,10,100,reg:squarederror,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.06, 'max_depth': 10, 'n_estimators': 100, 'objective': 'reg:squarederror', 'subsample': 1.0}",-0.1190059782414547,-0.11252741406964746,-0.10640069068054424,-0.12583772243442415,-0.10943072468346089,-0.1592269725739427,-0.15576017662800956,-0.12445851749764501,-0.11794203788583886,-0.1298485984789806,-0.1260438833173948,0.017207342183580096,116
30,1.3297837495803833,0.045273497681920565,0.029506993293762208,0.010518942387997648,0.8,0.06,10,200,reg:squarederror,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.06, 'max_depth': 10, 'n_estimators': 200, 'objective': 'reg:squarederror', 'subsample': 0.9}",-0.12392140880977054,-0.11557399560970306,-0.10671079657730313,-0.12938300054826446,-0.10835942084299938,-0.15678828506143971,-0.15581427639778958,-0.12447974481492881,-0.12010614787947024,-0.13256229105526504,-0.12736993675969338,0.016449573984458767,136
