0.007997 15.170620
0.010492 15.178987
0.026118 15.191366
0.031742 15.197686
0.057533 15.226353
0.071434 15.242431
0.080429 15.255059
0.095691 15.272596
0.120193 15.288485
0.135834 15.292370
0.180374 15.301739
0.181192 15.301257
0.190103 15.303354
0.202155 15.301976
0.202905 15.304433
0.236571 15.320209
0.265358 15.344445
0.279322 15.366867
0.281340 15.362707
0.290080 15.364550
0.311893 15.385146
0.312622 15.376661
0.318644 15.387201
0.375048 15.443141
0.389067 15.453393
0.391073 15.465817
0.405941 15.478899
0.451302 15.496709
0.496687 15.365327
0.497726 15.358914
0.501956 15.330595
0.515585 15.222531
0.606361 14.673213
0.611659 14.664276
0.655250 14.714587
0.660872 14.734355
0.689558 14.780367
0.743310 14.876186
0.764965 14.908289
0.821156 14.996844
0.838451 15.017726
0.867555 15.045115
0.881064 15.068905
0.922039 15.090450
0.930875 15.098856
0.941034 15.104173
0.977269 15.139032
0.985953 15.151410
0.990798 15.145798
1.007997 15.170620
1.010492 15.178987
1.026118 15.191366
1.031742 15.197686
1.057533 15.226353
1.071434 15.242431
1.080429 15.255059
1.095691 15.272596
1.120193 15.288485
1.135834 15.292370
1.180374 15.301739
1.181192 15.301257
1.190103 15.303354
