0.044174 15.248871
0.071076 15.289380
0.112814 15.342584
0.131601 15.352073
0.152422 15.386803
0.155097 15.392331
0.177017 15.395764
0.201586 15.405829
0.208822 15.410112
0.224812 15.407809
0.270225 15.403460
0.273410 15.409597
0.289012 15.400676
0.334432 15.401417
0.366258 15.417416
0.411774 15.409403
0.430820 15.406158
0.468341 15.472162
0.480307 15.494403
0.527164 15.476403
0.569149 15.133976
0.580721 14.853198
0.599502 14.569179
0.637775 14.427178
0.644912 14.391878
0.663693 14.440783
0.756855 14.729799
0.802266 14.845806
0.812024 14.869652
0.900718 15.044817
0.969492 15.141875
1.044174 15.248871
1.071076 15.289380
1.112814 15.342584
1.131601 15.352073
1.152422 15.386803
1.155097 15.392331
1.177017 15.395764
