0.049846 18.979916
0.067482 18.917632
0.124302 19.024883
0.124340 18.891955
0.138239 18.990821
0.189184 18.986955
0.191241 19.009839
0.320209 19.040196
0.353795 19.007631
0.455225 18.997469
0.474806 18.971868
0.495192 18.995590
0.504440 18.971280
0.515165 18.935310
0.649537 18.665436
0.693477 18.720054
0.790933 18.707304
0.834821 18.663172
0.842767 18.779353
0.941677 18.860465
0.982890 18.883191
0.984164 18.788131
1.049846 18.979916
1.067482 18.917632
1.124302 19.024883
1.124340 18.891955
1.138239 18.990821
1.189184 18.986955
1.191241 19.009839
